"DXXPT83Y.Code.or.Value","DXXPT83Y.Value.Description","DXXPT83Y.Count","DXXPT83Y.Cumulative","DXXPT83Y.Skip.to.Item"
"105.9 to 341","Range of Values",3263,3263,NA
".","Missing",445,3708,NA
