"DXXPT84X.Code.or.Value","DXXPT84X.Value.Description","DXXPT84X.Count","DXXPT84X.Cumulative","DXXPT84X.Skip.to.Item"
"-29.3 to 431.7","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
