"DXXPT50X.Code.or.Value","DXXPT50X.Value.Description","DXXPT50X.Count","DXXPT50X.Cumulative","DXXPT50X.Skip.to.Item"
"124.8 to 677.8","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
