"DXXPT4X.Code.or.Value","DXXPT4X.Value.Description","DXXPT4X.Count","DXXPT4X.Cumulative","DXXPT4X.Skip.to.Item"
"45.7 to 499.5","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
