"DXXPT86Y.Code.or.Value","DXXPT86Y.Value.Description","DXXPT86Y.Count","DXXPT86Y.Cumulative","DXXPT86Y.Skip.to.Item"
"67.4 to 285.1","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
