"DXXPT83X.Code.or.Value","DXXPT83X.Value.Description","DXXPT83X.Count","DXXPT83X.Cumulative","DXXPT83X.Skip.to.Item"
"326.2 to 970.7","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
