"DXXPT32X.Code.or.Value","DXXPT32X.Value.Description","DXXPT32X.Count","DXXPT32X.Cumulative","DXXPT32X.Skip.to.Item"
"376.9 to 1015","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
