"DXXPT90Y.Code.or.Value","DXXPT90Y.Value.Description","DXXPT90Y.Count","DXXPT90Y.Cumulative","DXXPT90Y.Skip.to.Item"
"87.2 to 273.4","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
