"DXXPT68Y.Code.or.Value","DXXPT68Y.Value.Description","DXXPT68Y.Count","DXXPT68Y.Cumulative","DXXPT68Y.Skip.to.Item"
"72.1 to 257.3","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
