"DXXPT45X.Code.or.Value","DXXPT45X.Value.Description","DXXPT45X.Count","DXXPT45X.Cumulative","DXXPT45X.Skip.to.Item"
"304 to 947.1","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
