"DXXPT92X.Code.or.Value","DXXPT92X.Value.Description","DXXPT92X.Count","DXXPT92X.Cumulative","DXXPT92X.Skip.to.Item"
"53.2 to 699.7","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
