"DXXPT85X.Code.or.Value","DXXPT85X.Value.Description","DXXPT85X.Count","DXXPT85X.Cumulative","DXXPT85X.Skip.to.Item"
"76.5 to 622","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
