"DXXPT47Y.Code.or.Value","DXXPT47Y.Value.Description","DXXPT47Y.Count","DXXPT47Y.Cumulative","DXXPT47Y.Skip.to.Item"
"82 to 277.7","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
