"DXXPT49X.Code.or.Value","DXXPT49X.Value.Description","DXXPT49X.Count","DXXPT49X.Cumulative","DXXPT49X.Skip.to.Item"
"310 to 953.6","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
