"DXXPT60Y.Code.or.Value","DXXPT60Y.Value.Description","DXXPT60Y.Count","DXXPT60Y.Cumulative","DXXPT60Y.Skip.to.Item"
"49.1 to 236.1","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
