"DXXPT52Y.Code.or.Value","DXXPT52Y.Value.Description","DXXPT52Y.Count","DXXPT52Y.Cumulative","DXXPT52Y.Skip.to.Item"
"67 to 252.9","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
