"DXXPT16X.Code.or.Value","DXXPT16X.Value.Description","DXXPT16X.Count","DXXPT16X.Cumulative","DXXPT16X.Skip.to.Item"
"120.3 to 771.1","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
