"DXXPT12X.Code.or.Value","DXXPT12X.Value.Description","DXXPT12X.Count","DXXPT12X.Cumulative","DXXPT12X.Skip.to.Item"
"127.9 to 674.7","Range of Values",3241,3241,NA
".","Missing",467,3708,NA
