"DXXPT74Y.Code.or.Value","DXXPT74Y.Value.Description","DXXPT74Y.Count","DXXPT74Y.Cumulative","DXXPT74Y.Skip.to.Item"
"80.5 to 266.6","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
