"DXXPT2X.Code.or.Value","DXXPT2X.Value.Description","DXXPT2X.Count","DXXPT2X.Cumulative","DXXPT2X.Skip.to.Item"
"4 to 513.2","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
