"DXXPT60Y.Code.or.Value","DXXPT60Y.Value.Description","DXXPT60Y.Count","DXXPT60Y.Cumulative","DXXPT60Y.Skip.to.Item"
"46.2 to 284.8","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
