"DXXPT33Y.Code.or.Value","DXXPT33Y.Value.Description","DXXPT33Y.Count","DXXPT33Y.Cumulative","DXXPT33Y.Skip.to.Item"
"90.9 to 334","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
