"DXXPT4X.Code.or.Value","DXXPT4X.Value.Description","DXXPT4X.Count","DXXPT4X.Cumulative","DXXPT4X.Skip.to.Item"
"60.8 to 562.4","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
