"DXXPT50Y.Code.or.Value","DXXPT50Y.Value.Description","DXXPT50Y.Count","DXXPT50Y.Cumulative","DXXPT50Y.Skip.to.Item"
"79.7 to 322.9","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
