"DXXPT87Y.Code.or.Value","DXXPT87Y.Value.Description","DXXPT87Y.Count","DXXPT87Y.Cumulative","DXXPT87Y.Skip.to.Item"
"74.6 to 259.7","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
