"CBQ510.Code.or.Value","CBQ510.Value.Description","CBQ510.Count","CBQ510.Cumulative","CBQ510.Skip.to.Item"
"1","Yes",850,850,NA
"2","No",3661,4511,NA
"7","Refused",0,4511,NA
"9","Don't know",7,4518,NA
".","Missing",1881,6399,NA
