"DXXPT23X.Code.or.Value","DXXPT23X.Value.Description","DXXPT23X.Count","DXXPT23X.Cumulative","DXXPT23X.Skip.to.Item"
"38.4 to 490","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
