"DXXPT55Y.Code.or.Value","DXXPT55Y.Value.Description","DXXPT55Y.Count","DXXPT55Y.Cumulative","DXXPT55Y.Skip.to.Item"
"42.7 to 228.9","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
