"DXXPT61X.Code.or.Value","DXXPT61X.Value.Description","DXXPT61X.Count","DXXPT61X.Cumulative","DXXPT61X.Skip.to.Item"
"61.6 to 607.6","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
