"DXXPT56X.Code.or.Value","DXXPT56X.Value.Description","DXXPT56X.Count","DXXPT56X.Cumulative","DXXPT56X.Skip.to.Item"
"370.6 to 1017.3","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
