"DXXPT89X.Code.or.Value","DXXPT89X.Value.Description","DXXPT89X.Count","DXXPT89X.Cumulative","DXXPT89X.Skip.to.Item"
"52.9 to 696.6","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
