"DXXPT0Y.Code.or.Value","DXXPT0Y.Value.Description","DXXPT0Y.Count","DXXPT0Y.Cumulative","DXXPT0Y.Skip.to.Item"
"48.8 to 235.6","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
