"DXXPT18Y.Code.or.Value","DXXPT18Y.Value.Description","DXXPT18Y.Count","DXXPT18Y.Cumulative","DXXPT18Y.Skip.to.Item"
"122.6 to 321.2","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
