"DXXPT44X.Code.or.Value","DXXPT44X.Value.Description","DXXPT44X.Count","DXXPT44X.Cumulative","DXXPT44X.Skip.to.Item"
"234.9 to 876.1","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
