"DXXPT22X.Code.or.Value","DXXPT22X.Value.Description","DXXPT22X.Count","DXXPT22X.Cumulative","DXXPT22X.Skip.to.Item"
"88.6 to 738.6","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
