"DXXPT93X.Code.or.Value","DXXPT93X.Value.Description","DXXPT93X.Count","DXXPT93X.Cumulative","DXXPT93X.Skip.to.Item"
"-0.6 to 507","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
