"DXXPT7X.Code.or.Value","DXXPT7X.Value.Description","DXXPT7X.Count","DXXPT7X.Cumulative","DXXPT7X.Skip.to.Item"
"62 to 606.7","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
