"DXXPT5Y.Code.or.Value","DXXPT5Y.Value.Description","DXXPT5Y.Count","DXXPT5Y.Cumulative","DXXPT5Y.Skip.to.Item"
"52.4 to 293.7","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
