"DXXPT28X.Code.or.Value","DXXPT28X.Value.Description","DXXPT28X.Count","DXXPT28X.Cumulative","DXXPT28X.Skip.to.Item"
"45.8 to 549.2","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
