"DXXPT39X.Code.or.Value","DXXPT39X.Value.Description","DXXPT39X.Count","DXXPT39X.Cumulative","DXXPT39X.Skip.to.Item"
"58.9 to 561.2","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
