"DXXPT8X.Code.or.Value","DXXPT8X.Value.Description","DXXPT8X.Count","DXXPT8X.Cumulative","DXXPT8X.Skip.to.Item"
"251.9 to 896.4","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
