"DXXPT92X.Code.or.Value","DXXPT92X.Value.Description","DXXPT92X.Count","DXXPT92X.Cumulative","DXXPT92X.Skip.to.Item"
"247.9 to 891.7","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
