"DXXPT78Y.Code.or.Value","DXXPT78Y.Value.Description","DXXPT78Y.Count","DXXPT78Y.Cumulative","DXXPT78Y.Skip.to.Item"
"96.6 to 286","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
