"DXXPT44Y.Code.or.Value","DXXPT44Y.Value.Description","DXXPT44Y.Count","DXXPT44Y.Cumulative","DXXPT44Y.Skip.to.Item"
"86.9 to 262.1","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
