"DXXPT13X.Code.or.Value","DXXPT13X.Value.Description","DXXPT13X.Count","DXXPT13X.Cumulative","DXXPT13X.Skip.to.Item"
"-41.1 to 427.6","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
