"DXXPT18Y.Code.or.Value","DXXPT18Y.Value.Description","DXXPT18Y.Count","DXXPT18Y.Cumulative","DXXPT18Y.Skip.to.Item"
"114.8 to 336.4","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
