"DXXPT36X.Code.or.Value","DXXPT36X.Value.Description","DXXPT36X.Count","DXXPT36X.Cumulative","DXXPT36X.Skip.to.Item"
"311.8 to 955.1","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
