"DXXPT89X.Code.or.Value","DXXPT89X.Value.Description","DXXPT89X.Count","DXXPT89X.Cumulative","DXXPT89X.Skip.to.Item"
"-8.7 to 440.1","Range of Values",2992,2992,NA
".","Missing",716,3708,NA
