"DXXPT2Y.Code.or.Value","DXXPT2Y.Value.Description","DXXPT2Y.Count","DXXPT2Y.Cumulative","DXXPT2Y.Skip.to.Item"
"115.3 to 306","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
