"DXXPT81X.Code.or.Value","DXXPT81X.Value.Description","DXXPT81X.Count","DXXPT81X.Cumulative","DXXPT81X.Skip.to.Item"
"173.5 to 821.2","Range of Values",3301,3301,NA
".","Missing",407,3708,NA
