"DXXPT60Y.Code.or.Value","DXXPT60Y.Value.Description","DXXPT60Y.Count","DXXPT60Y.Cumulative","DXXPT60Y.Skip.to.Item"
"41.8 to 226.4","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
