"DXXPT68X.Code.or.Value","DXXPT68X.Value.Description","DXXPT68X.Count","DXXPT68X.Cumulative","DXXPT68X.Skip.to.Item"
"49.6 to 687.4","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
