"DXXPT92Y.Code.or.Value","DXXPT92Y.Value.Description","DXXPT92Y.Count","DXXPT92Y.Cumulative","DXXPT92Y.Skip.to.Item"
"101.7 to 293.8","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
