"DXXPT36X.Code.or.Value","DXXPT36X.Value.Description","DXXPT36X.Count","DXXPT36X.Cumulative","DXXPT36X.Skip.to.Item"
"52 to 551.5","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
