"DXXPT85Y.Code.or.Value","DXXPT85Y.Value.Description","DXXPT85Y.Count","DXXPT85Y.Cumulative","DXXPT85Y.Skip.to.Item"
"81.1 to 329.2","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
