"DXXPT87X.Code.or.Value","DXXPT87X.Value.Description","DXXPT87X.Count","DXXPT87X.Cumulative","DXXPT87X.Skip.to.Item"
"118.3 to 757.3","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
