"DXXPT26X.Code.or.Value","DXXPT26X.Value.Description","DXXPT26X.Count","DXXPT26X.Cumulative","DXXPT26X.Skip.to.Item"
"163.1 to 810","Range of Values",3292,3292,NA
".","Missing",416,3708,NA
