"DXXPT30X.Code.or.Value","DXXPT30X.Value.Description","DXXPT30X.Count","DXXPT30X.Cumulative","DXXPT30X.Skip.to.Item"
"639.3 to 1223","Range of Values",3263,3263,NA
".","Missing",445,3708,NA
