"CBQ575.Code.or.Value","CBQ575.Value.Description","CBQ575.Count","CBQ575.Cumulative","CBQ575.Skip.to.Item"
"1","Yes",3483,3483,NA
"2","No",768,4251,NA
"7","Refused",0,4251,NA
"9","Don't know",4,4255,NA
".","Missing",2144,6399,NA
