"DXXPT62Y.Code.or.Value","DXXPT62Y.Value.Description","DXXPT62Y.Count","DXXPT62Y.Cumulative","DXXPT62Y.Skip.to.Item"
"42.9 to 229.9","Range of Values",3194,3194,NA
".","Missing",514,3708,NA
