"DXXPT15Y.Code.or.Value","DXXPT15Y.Value.Description","DXXPT15Y.Count","DXXPT15Y.Cumulative","DXXPT15Y.Skip.to.Item"
"142.7 to 395.6","Range of Values",3291,3291,NA
".","Missing",417,3708,NA
