"DXXPT92X.Code.or.Value","DXXPT92X.Value.Description","DXXPT92X.Count","DXXPT92X.Cumulative","DXXPT92X.Skip.to.Item"
"-1.7 to 505.8","Range of Values",3107,3107,NA
".","Missing",601,3708,NA
