"DXXPT27Y.Code.or.Value","DXXPT27Y.Value.Description","DXXPT27Y.Count","DXXPT27Y.Cumulative","DXXPT27Y.Skip.to.Item"
"98 to 333","Range of Values",3298,3298,NA
".","Missing",410,3708,NA
