"DXXPT28Y.Code.or.Value","DXXPT28Y.Value.Description","DXXPT28Y.Count","DXXPT28Y.Cumulative","DXXPT28Y.Skip.to.Item"
"74.1 to 250.2","Range of Values",3274,3274,NA
".","Missing",434,3708,NA
